,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw
0,-1.670334270913276,0.04414226336184998,-0.12960723865487872,-1.728648302028023,-0.02700080911848599,-0.10153766546147316,-1.662274889692667,0.0652915748442654,-0.15984649398945483,-1.5958709909564834,-0.05657899064427989,-0.10876124940559137,1.6338140034719468,0.07099164912383897,-0.028148533445914278,1.6162648703640954,0.014657046068274357,-0.09739787800660171
1,-3.3288547138080937,0.12343938296099273,-0.21700454940952107,-3.502644551344878,-0.08215430825759437,-0.28540483360830815,-3.274498184609448,0.04989603311071344,-0.09208840040194448,-3.2214463915255003,-0.037024422288594226,-0.16311374948680227,3.2951695386981106,0.17565187517485775,-0.05889390764591958,3.1993098580223185,0.044477318973972724,-0.029836469824817146
2,-4.96898005649194,0.2042978630256386,-0.3123109980340546,-5.168234319045394,-0.12604478345895123,-0.31398963274170677,-4.911141994991827,0.05566464889890696,-0.1573581555960249,-4.827436706669333,-0.002513488932736303,-0.28368439526901734,4.926709169711041,0.1712905796782508,-0.04996750645820381,4.796521762833212,-0.016485128102680706,-0.11187614990040981
3,-6.577679759232415,0.2716318342975172,-0.38400186325500496,-6.898997392891016,-0.17042411839769803,-0.39933526242504486,-6.551154678546819,0.09766761382237067,-0.13610185349248693,-6.415519350435302,0.06334421198763152,-0.48926262573830953,6.510906240134267,0.22873646997350705,0.0033967669094352028,6.397117493725059,-0.08514965730812694,-0.24251831762162684
4,-8.28667787010727,0.3006648181957021,-0.264285118550231,-8.641686060728306,-0.24166379626737958,-0.27794949790052537,-8.151599660656773,0.10637396018586248,-0.07842558548903128,-8.027717780081378,0.13474710050021863,-0.4630449332417943,8.129279893424362,0.23995837137275827,0.06955091284303404,8.014259174232265,-0.10120548891787298,-0.3173223087924364
5,-9.973056571698708,0.32966264317073973,-0.1845972913664799,-10.3924174456878,-0.31340110972015944,-0.22481463797198542,-9.728413665535943,0.1516569364870507,0.07993096182324805,-9.595600942708387,0.18285983076179,-0.5405518848053126,9.753890676418441,0.192964818255317,0.15423804656103313,9.644247807197825,-0.1665599920734819,-0.41824416031554423
6,-11.702942221059738,0.27143371908577546,0.024554712873331632,-12.147838791797072,-0.3494068669650596,-0.06548150018641181,-11.296356168932784,0.1692973275094691,0.18170615513079344,-11.176176309053844,0.23533680376947608,-0.6049482156950922,11.362923659616856,0.14646792169580902,0.26249265003979655,11.275444859791875,-0.2188844134561143,-0.4838177667491612
7,-13.34950049282434,0.19725590879405863,0.24823645893149274,-13.83165091462542,-0.3697455963498397,0.10271568080017256,-12.89122079692435,0.17692757954266675,0.2582987494659202,-12.757733568448147,0.2706864727830776,-0.6335698953992227,12.945440886333289,0.11803559127593972,0.3309572983582473,12.887198345250873,-0.23806542583346602,-0.5938473695418497
8,-14.920537541323855,0.09692516042279699,0.45620793195026366,-15.512528282289987,-0.34237295057736306,0.28146188333965566,-14.414625770414492,0.1689817343107573,0.46497515247581145,-14.328066169033853,0.3584603279534902,-0.8024901829628635,14.520209428081706,0.06852057667059344,0.4408066412347314,14.514553750176992,-0.2893249025092922,-0.6931190154032655
9,-16.51952897545905,-0.04600159222461464,0.6409319186388791,-17.173726322107257,-0.25874614256170214,0.46672408397825565,-15.99783884396196,0.14426168834877193,0.5442202436731077,-15.916249480262824,0.39171196414867504,-0.8164597650310292,16.103417002348344,0.023946651966219132,0.5304528706242428,16.10911553869794,-0.29810381213636683,-0.773586922855327
10,-18.10716263302338,-0.2076868821190048,0.852663240887566,-18.82745952840235,-0.1925383829914053,0.648133674652209,-17.538567399866896,0.12631333110432075,0.6228311705136031,-17.454291679360566,0.5099375694837304,-0.9801294934120476,17.691851298364377,-0.08973515442767338,0.5952763278333059,17.720604508306018,-0.3603312555854439,-0.8685900693252726
11,-19.672534653773422,-0.3612602887117878,1.0915347318613469,-20.45106698290978,-0.14486301437687624,0.8329202625165277,-19.10219912928066,0.1295865206506195,0.708117678933878,-19.00348186824947,0.5146961149625482,-1.0343824503569135,19.248182729005215,-0.11736462650950766,0.6811250744707354,19.31338213799779,-0.4141459204672995,-0.9658544078489643
12,-21.26371866569667,-0.5368276448478877,1.3160618741780525,-22.00479529744808,-0.07526661348168169,1.0401288869489982,-20.653434865933637,0.09321684965513802,0.7385037033676977,-20.51578521111573,0.6077371371159138,-1.2142376540759845,20.80443330459176,-0.1887609878961329,0.699546681586642,20.90019460329256,-0.44044362658370784,-0.9733663920249823
13,-22.867963495441646,-0.6907959235376053,1.572057787314608,-23.503732643589586,-0.029160823832777943,1.1963348937669405,-22.193028440962706,0.12149336936129974,0.7684232390317878,-22.031213388797703,0.6413196380322894,-1.3123163035414869,22.35498286800814,-0.20256250082907584,0.7171157118708517,22.4893264660439,-0.4388327125429951,-0.9847946705550994
14,-24.45240187235696,-0.8232739209551234,1.7113528975568102,-24.964374171865476,0.011994747570207421,1.3166691338714807,-23.740863583720046,0.08916927005867152,0.7771093646552718,-23.51883496354158,0.6673892818867255,-1.4367839335300594,23.88421845352539,-0.23784953574403048,0.7307662940829696,24.04631095042068,-0.4548032137235285,-1.0431123769139927
15,-26.04609263661139,-0.988029813804112,1.8326610486779475,-26.433629473629743,0.12941208738373264,1.4296718000672222,-25.28169101985371,0.09428566554800168,0.8797815584668053,-25.01570657369121,0.7292539839555852,-1.5327128673991668,25.425764348501243,-0.2824280330353664,0.7985302461751058,25.591588920204256,-0.46479975014099995,-1.113870473278633
16,-27.648747633925943,-1.1593507641211327,1.9775483661943627,-27.92763099640472,0.23087628395904725,1.5344884421396037,-26.832213785067676,0.08497982533654462,0.9022830160290277,-26.52625531573753,0.795137082011691,-1.6409352309425096,26.967740863737866,-0.2944134852307756,0.7946957787988339,27.127073873872604,-0.4441778300196544,-1.1282152538024917
17,-29.24633828681973,-1.33174735745025,2.092445042345594,-29.434278056822603,0.31952915285876915,1.6007153338242932,-28.383080982917782,0.11928953176783905,0.8785631881392079,-27.98794758501166,0.8585610772399773,-1.8315922036074623,28.497329829948363,-0.28296584630564636,0.7811580831031761,28.637273371170657,-0.453738842475722,-1.1403158122960793
18,-30.78059940743774,-1.5194994071136227,2.136687073624365,-30.903834709389898,0.46035417049300853,1.6486884488167717,-29.919233425442602,0.16199887303196273,0.9200242325758878,-29.45137909140266,1.0653610100075799,-2.084627004176946,30.024848241654784,-0.29170374865115234,0.7872937079783778,30.145899279703215,-0.4798204833162917,-1.198513981166175
19,-32.264886668615944,-1.6553399828113362,2.1899524819828695,-32.37528780306121,0.531625670844757,1.7118642923064378,-31.440210586163303,0.17835259489959074,0.9555755605865085,-30.908859401450048,1.1373859071626955,-2.1567633910286768,31.519542235490547,-0.3621494077849505,0.8894820594994822,31.648945850133533,-0.5572340564379491,-1.3453841325360774
20,-33.80180537777588,-1.777666503262569,2.2308187554749646,-33.90540571889831,0.5891784010045418,1.761181929751367,-32.91549503305763,0.1985091027189705,1.0018237170197792,-32.37526128543735,1.2136142872684312,-2.2138659042619917,33.0121684831568,-0.3755017339819904,0.8977574523475628,33.14276484544794,-0.579533796742003,-1.3633263721393765
21,-35.36164588790568,-1.8213330331900084,2.2974278951333313,-35.43803672415041,0.5809534608230098,1.8357255854410892,-34.3969473803667,0.160940353377533,1.0827518340809834,-33.809948522155224,1.2995294151310013,-2.3086046323826395,34.470338415406914,-0.42043875663133246,0.9710000950447579,34.62489132048778,-0.6294552587663007,-1.4373927290983417
22,-36.944787560755,-1.8492741515654165,2.2976128612222566,-36.993374391031146,0.5883502660508392,1.7800324770650655,-35.84641688772771,0.19049676052865017,1.143995609214282,-35.21442689847256,1.3658561759083885,-2.361067199525607,35.941177649454154,-0.4395788412094131,0.9947312018695343,36.108895714953256,-0.7081297635581792,-1.5023982305038734
23,-38.53398748194106,-1.8792375441414455,2.2942360267869453,-38.49364375692463,0.5999227624156606,1.8066848813153462,-37.304644497991355,0.1673681542065523,1.219327466626732,-36.620441268551346,1.4753034559134892,-2.419796130638699,37.393259240581074,-0.5176969437687444,1.057161487554028,37.55192635285436,-0.743146065328932,-1.5351319479065182
24,-40.07656782278165,-1.9119276309824518,2.2259501583547663,-39.98035728754576,0.637566179812413,1.7757343926439986,-38.76887057196234,0.18295018829982648,1.2393159121130435,-38.03726898698511,1.5126841323390974,-2.4479311837564137,38.840571851511775,-0.5392973624330619,1.0761921610531135,39.00871979621819,-0.8406603718012065,-1.6182651218344288
25,-41.571740657915065,-1.927494089476836,2.1480833370372943,-41.455915939621995,0.6820738180433572,1.6770500623753488,-40.213342680328644,0.18485838279777989,1.275283202975267,-39.477295636919315,1.653219385936907,-2.4945777512850893,40.293371647388554,-0.5590194740036039,1.113470724073697,40.42617160211384,-0.8742692129299742,-1.640519431370123
26,-43.052087574795124,-1.9325619013625666,2.0167588845406077,-42.900847756634526,0.7273514043823948,1.569697154939418,-41.68747940335571,0.24003187671003268,1.2376602128034864,-40.88036189026266,1.7955733285602828,-2.5938792266086494,41.74060521527977,-0.5925868758611357,1.11077348911069,41.83799812793017,-0.9360067338732843,-1.699295402308062
27,-44.5049636321147,-1.9742505097850833,1.888912777094432,-44.31816708643354,0.8020555578815443,1.4585161246966205,-43.13193433039249,0.24518275062310124,1.2700107085084962,-42.3203105509874,1.9524465599133312,-2.66034823381256,43.18523270057424,-0.6290860638755549,1.1516600085952,43.22277981010751,-0.9828208615345365,-1.734774768547204
28,-45.94314182629478,-1.9955580569524185,1.773846877034536,-45.75127851789115,0.8203211858363417,1.3544751020487147,-44.61540701931021,0.30063552107967023,1.2135513762765529,-43.72136527212332,1.9992212163492993,-2.680132745918993,44.631462179980424,-0.5885457717723982,1.1297324147889583,44.60253803481113,-1.044022818059096,-1.7912264873572463
29,-47.400424659118826,-2.0283123494522375,1.676948001548059,-47.16778155007304,0.8518872580710166,1.2883367891557236,-46.00449304543186,0.3501089507646888,1.2211154510332138,-45.08792466202069,2.1342479246908233,-2.801439739360956,46.05448565415459,-0.5440705072793307,1.127811083655274,45.977116818535215,-1.0501973451308977,-1.7965045406213045
30,-48.79857310935369,-2.0262438567872727,1.6384263151585912,-48.563185495294505,0.826442157141591,1.2279508696509895,-47.44299568033576,0.4468460067231226,1.1695843388868161,-46.45749850423707,2.2395178585877353,-2.8496075947705846,47.4449430654088,-0.5236484332525239,1.1279582569316216,47.353196753299045,-1.0761552628139848,-1.803372038736772
31,-50.214882083034745,-2.0459231007837335,1.6080720353361557,-49.97039175778177,0.8352242534030702,1.1979686698415886,-48.79260431625534,0.4631406304356916,1.2567350924050091,-47.746661891582896,2.3231025172907627,-2.887665473253202,48.80721690930067,-0.5016586146488211,1.167468024644681,48.73755849282493,-1.1284455736788002,-1.812845297105495
32,-51.625696654234346,-2.0280719855715126,1.5975347781198224,-51.35741598868769,0.8142677985430278,1.1828246441333863,-50.17962390204963,0.4903824313267274,1.2984225962912141,-49.08972700009097,2.424505369352261,-2.9448301682202147,50.1762219819231,-0.5540896590606447,1.214934083869074,50.121113532671906,-1.178601443144358,-1.8524436249907121
33,-53.00585264464821,-2.0135299186767766,1.5790060350829174,-52.731844799532524,0.7987672795541122,1.1548622553546952,-51.53096418058109,0.5024934816023973,1.4021927186462058,-50.40156920187037,2.5139870453051345,-3.001014508925025,51.519297956462324,-0.5571600598218439,1.2941982300435932,51.469051937306645,-1.2310920780555028,-1.8825539459850742
34,-54.349893539900485,-1.9679469500726563,1.5040046334566664,-54.0938074702955,0.787373223073983,1.0597206197947182,-52.87974821847099,0.48119374098352474,1.4565045802655827,-51.75355625223689,2.604364421458776,-3.0480134862716515,52.87410496544833,-0.6089323049314104,1.3015557245316074,52.81565604260839,-1.3235464627837767,-1.9297688037544483
35,-55.683448260089996,-1.9583465664417863,1.4251347331882702,-55.487200946398424,0.770963513934799,0.967232331595363,-54.24477837340008,0.533435223693618,1.5107233914279448,-53.08557199556486,2.721041896033197,-3.0865883969285344,54.19058007483445,-0.6213307819525893,1.3761592963785017,54.16596889232999,-1.4019202254953627,-1.9768535338717783
36,-56.9580993583393,-1.9368406746539821,1.3542072364743765,-56.82560183651499,0.751683479689791,0.9159206917702057,-55.61275618844257,0.5448844603791795,1.5491920374550183,-54.418572412830095,2.8493314308037343,-3.152111765697291,55.53466516679629,-0.664620710278613,1.3869523136393236,55.48234662185479,-1.4166476730000561,-2.0215757092152242
37,-58.18060628409885,-1.9073082184889671,1.3091762556170212,-58.17336436283207,0.6891010190678625,0.8389307589467271,-56.979790816045046,0.6126202414441513,1.5762670348490209,-55.74953309423983,2.925624398054131,-3.1557055138756467,56.88115389221504,-0.6569908116483433,1.436774074351029,56.78918241736906,-1.4456995029912365,-2.0716528545198534
38,-59.42912498937616,-1.9083981273145159,1.2617269222232324,-59.524639372902094,0.6816166401542205,0.8066940024061395,-58.31620176829134,0.660723923642099,1.5939092925168845,-57.0632984311605,3.0620892279479914,-3.1801809663356235,58.21569131454972,-0.6902782993142133,1.4625912696067347,58.06189213876646,-1.467609838622298,-2.0730088350907
39,-60.67923319365902,-1.9028286505722416,1.227062042593011,-60.851886954344586,0.6641806499540351,0.7815921611170541,-59.62546668399567,0.6060832174031424,1.6566774256096706,-58.399467662521545,3.114365727237263,-3.138637273839265,59.516704666121335,-0.7393121483072483,1.4654695992166462,59.36141351625336,-1.5649920982934484,-2.0893820978896613
40,-61.89618430252055,-1.890348774788517,1.174033828357968,-62.19253161905209,0.6417212918381234,0.7410112184403214,-60.9108643775591,0.5711085641853134,1.7572828052301015,-59.710269735934574,3.0811011819213596,-3.0878494525386375,60.82450282430194,-0.8141372895842761,1.5420205235969655,60.63664684998417,-1.6031987293010994,-2.1077751421146895
41,-63.18694645712042,-1.9310224596974428,1.1397497898564788,-63.53456762133279,0.6991985940378428,0.7603688141865006,-62.19675512880756,0.526024089372527,1.824364763798297,-60.985897700515686,3.1170154754297767,-3.076502557159279,62.14344632520243,-0.8818087795584447,1.4991212790748147,61.905909943898685,-1.693210247145705,-2.1552809973620177
42,-64.44802831380339,-1.9774803988033993,1.1475019798447295,-64.88139526422871,0.7189257437085366,0.7860055649874352,-63.478187688935535,0.45552116060414644,1.9354715187318576,-62.291490677828904,3.147902965596078,-3.0245493203709644,63.45787650451239,-0.9700080504626258,1.5443956823414187,63.19061716181551,-1.73326050633413,-2.168341105781857
43,-65.66844337331482,-2.006285450647963,1.0985206032603547,-66.15043645697628,0.7372078128213672,0.7445883041878051,-64.76934533834465,0.4059256708876092,1.957488730154283,-63.59542583283163,3.152528710131813,-2.996875024466493,64.75335438866456,-1.061483679069866,1.5153736058347773,64.46933703700007,-1.863374880524349,-2.210991798022846
44,-66.94680011909183,-2.067004660837258,1.0351139310444695,-67.43248442461905,0.7951734582155707,0.7340764669589891,-66.05853446323317,0.3640510251999441,2.036090018704576,-64.92224193604625,2.8827766284367753,-2.9887429895699156,66.03973440546743,-1.1281993067452438,1.5116475746637825,65.7336484067119,-1.9124640244127211,-2.2128866039116795
45,-68.20514310622478,-2.1598266537529516,0.9702149809727025,-68.76179408259772,0.8772509467074439,0.72259557511825,-67.28739586445596,0.04813059472385121,2.2726591039402786,-66.1583685216666,3.184355022036043,-2.679301822394528,67.31211221983143,-1.2180281291879353,1.5226577962494043,66.98505007526336,-2.035004976282784,-2.2357024990260155
46,-69.48491641790375,-2.3828112552511667,0.9769761359500613,-70.16569815686579,1.0102943310667725,0.8167393708801691,-68.58543752736526,0.09778374122583432,2.267446347531795,-67.42335443105245,2.957254439674224,-2.629287394747403,68.57180158739287,-1.4234903623631192,1.5492987590434544,68.20959220761226,-2.202202676015955,-2.3085875896622956
47,-70.77979970334123,-2.5754642076028635,0.9520229760791017,-71.44918614808994,1.1316148098920034,0.8422971725186202,-69.83437974200307,-0.00452886363296441,2.3562070565873814,-68.671443995105,3.1259984999847124,-2.596687240520286,69.86496742773042,-1.4556108188258616,1.5138921096268232,69.43702645645901,-2.2047246626614916,-2.3333421095036435
48,-72.10268112257481,-2.757089148652905,0.9291638378290309,-72.74061533692613,1.2816955140573103,0.8772753175340315,-71.08695004198727,-0.016077536413097268,2.4339669910326767,-69.87612716965407,3.3121665542098526,-2.6392608185926782,71.13352814882325,-1.6016923478236653,1.5229674882549988,70.65888469949378,-2.3523575751135204,-2.3448138365053235
49,-73.40995884996019,-2.8468529928738433,0.8886455723177236,-73.97543214769586,1.33988082538538,0.9069508724978808,-72.35555043009462,0.08125742377198317,2.4749703045709146,-71.09710892004566,3.260807794041676,-2.7260597101729678,72.40358465960989,-1.5657465767959076,1.561502856124033,71.88673048010857,-2.3423906924390545,-2.347872532793712
50,-74.7496237723094,-2.881467213924121,0.850481690738066,-75.18226965179073,1.421193878745481,0.8795203978268861,-73.55993964084865,0.023504528038645094,2.5244041995569604,-72.31859932704529,3.3274762116359873,-2.687353849170338,73.6609102981147,-1.655508298344497,1.5110940039020888,73.11378342006219,-2.356997912442838,-2.3509318765359826
51,-76.0742660249341,-2.8666248091079884,0.780257444433074,-76.38887583601188,1.4443014035664885,0.7892583174237672,-74.76191656691027,-0.04144494460573978,2.6570608773849234,-73.5333584108868,3.270674194720883,-2.660185172284466,74.88556609546737,-1.7640565876480132,1.5157432458048767,74.36349427019026,-2.432462099249692,-2.3775999141862663
52,-77.42427461366098,-2.8644755080442237,0.7107459564901414,-77.59649752726133,1.4659329399587224,0.7523105430068375,-75.95271100170282,-0.09864786389434203,2.705906515764078,-74.71401683726506,3.340981177195129,-2.67494856188465,76.13339610183613,-1.7836317639483843,1.469569398103719,75.60270314936747,-2.4354143382623867,-2.3668662841722052
53,-78.7444903510909,-2.8677482239393406,0.7089850523611644,-78.80616936555319,1.478553337981407,0.7102178126916558,-77.20468232439683,-0.10603386476956639,2.802997043378901,-75.90948491792194,3.2876535154999393,-2.631490141839119,77.36858769121301,-1.7916734534699745,1.4454013858153552,76.83222136119679,-2.4789065824256946,-2.3341466215698223
54,-79.99026578198838,-2.8868261381210996,0.6447704653661304,-80.00794514259893,1.4531740858082214,0.6515591773442825,-78.40506346366804,-0.22576174667421384,2.821571974915232,-77.13819854202775,2.834282009199286,-2.9735470946871794,78.58177278573172,-1.806416861683245,1.4414442905486873,78.0339327048638,-2.506339928961163,-2.3151173973220325
55,-81.24211819608335,-2.927149015158305,0.4837682786132863,-81.19042026479438,1.4550587051393673,0.46791958100568243,-79.5740810779824,-1.104330174077256,2.816615831183134,-78.94096583590851,-0.6332249817585265,-3.177307851507287,79.84879512582528,-1.8742134630625318,1.3054131247052612,79.24239803380945,-2.5707876557263116,-2.3179704849256457
56,-82.38711081867845,-3.032182471179852,0.11599844385573675,-82.35588130439268,1.643088552669894,0.19254839720181766,-80.4309209037667,-2.8301229939189305,3.249134864988768,-80.64662727274603,-2.707464425838077,-3.024650897173675,81.08271521567286,-2.142324402200875,1.1957428530627707,80.41479135978159,-2.7988068432700897,-2.243705065460135
57,-83.62003934267491,-3.4241867357046654,-0.2666301390799753,-83.51615323106549,2.138167632887317,-0.020593188102527877,-81.33420111647445,-3.985578233848254,3.720555985827067,-81.97518550522697,-4.199727627214201,-2.160481597942181,82.32509329571755,-2.7840191894885513,1.0997239142872715,81.51662435925502,-3.338198186806404,-2.419454342591114
58,-84.86855542116335,-4.0912069838904,-0.47765391583104616,-84.75036343762963,2.767380067791555,0.058199988707568484,-82.45037754034988,-4.180813429546322,3.874976199023231,-83.33251782201307,-4.331928661978268,-2.0693586817055776,83.51759879180258,-3.3730481903864353,1.1069086117387872,82.57278566059946,-3.8185792590118672,-2.541720967402119
59,-86.02689379823573,-4.762907689921696,-0.5249151829674228,-85.94807418490932,3.3400941394651684,0.23209604683763654,-83.62092290492573,-4.482296569208221,3.933481789378602,-84.56814592098831,-4.686374142067681,-1.6439480987413617,84.71660214666579,-3.7948246388252875,1.029908662288123,83.64163310166687,-4.3223006718480885,-2.725661625234903
60,-87.24419722758773,-5.2802979283681,-0.4711409413804328,-87.1740626326975,3.7755956910216653,0.3986557126812674,-84.7459920169093,-4.963426082118156,3.9978330725022286,-85.80593591311012,-4.941199504282217,-1.497271364802298,85.91029760752647,-4.104171155716596,1.0008272679471886,84.73028941522735,-4.6077620366038365,-2.7717868525237095
61,-88.52717614230589,-5.685977571707512,-0.36602328994404,-88.43572615130155,4.145432917363352,0.5353622961536659,-85.89713933407891,-5.124074781665864,3.9655047840711,-86.96827083658376,-4.964528838999045,-1.7998898537853016,87.10135903933421,-4.34423257035237,0.9810794162754788,85.83703150744822,-4.91849128566739,-2.5822659540267563
62,-89.83746798969892,-5.9634517664682,-0.3247225465902485,-89.68578062243154,4.403014578480243,0.6476182342690949,-86.99119493492759,-5.474075113270135,3.8979245570845915,-88.05134372426606,-5.2245186172324445,-1.2817771224835692,88.2482976642072,-4.661157023657631,1.000529949773657,86.83051586307957,-5.024046911295628,-3.148391827377943
63,-91.07437331657884,-6.011147009626297,-0.17642248851035314,-90.94469461625766,4.447492720606597,0.6667966972629504,-88.091552153461,-5.770662369495716,4.012677305540939,-88.94937519458513,-5.479604987246023,-0.40527934143278804,89.3857503949349,-4.864254805190672,1.0024597336330154,87.92047070657102,-5.275069744146101,-3.5562838747692647
64,-92.3309638059575,-5.994507310122879,-0.06461499442972105,-92.18952679433507,4.505455164605065,0.709316178076891,-89.23539238948973,-5.8817671796330355,3.7791146989439826,-89.1118747231098,-5.550577421182058,-2.059080656316694,90.51987842219563,-4.926582106210694,1.282581184683024,87.10125351284817,-5.180823127422581,-2.530407431138182
65,-93.51100865675701,-5.942697735417786,0.013157343584440916,-93.35250677653708,4.438764737358402,0.5575751064960811,-90.40722739728278,-5.875060168480606,3.688985475864692,-89.81887873831808,-5.543497193992465,-0.9064923550196652,89.47391447239522,-4.799535381869119,0.8099314170216427,87.8806324560789,-5.115569541154083,-3.6197068753591983
66,-94.63637923237637,-5.8478749845182305,-0.1303975831245273,-94.48394914182798,4.371277428109629,0.4000992331556443,-91.49263869390032,-5.920972420021223,2.891125946378558,-88.86121882545577,-5.59234992769152,-1.7236030128830548,90.55939175210578,-4.840801091152524,1.1489133153133848,88.09120151407583,-5.1442449170171045,-1.9663278824557653
67,-95.751592789155,-5.779156375483476,-0.1917296962011103,-95.56513872121614,4.326439081152938,0.07463047026838232,-90.47096653465387,-5.812576979478263,3.8962675477511377,-89.22210525102295,-5.593167635312411,-0.28659914234092887,89.41968493265881,-4.866133726884576,0.9998597965820147,87.24450252166675,-5.107660187777711,-3.278545350774341
68,-96.83209833003464,-5.712402507068805,0.10633875646912176,-96.64595395902514,4.272152461857903,-0.5914617601236902,-90.5825115379403,-5.765826774496017,2.223535926168893,-89.07309090519867,-5.56840584451108,-1.8670344918069919,90.48709263824054,-4.849746336145579,1.409885237850243,88.36545581559423,-5.143716899825162,-3.5932510370111244
69,-95.6734436017239,-5.611176851693309,-0.33820198744195823,-97.20523927977013,4.145330987364025,0.657212335018744,-90.96780959514511,-5.730182878141138,3.7042314924678164,-89.51458874241716,-5.550503603125329,-0.4969644764729281,89.44894911986081,-4.820238150014101,0.8337462575185262,87.3054443483991,-5.107309685037537,-3.1924578898684652
70,-96.75968697567788,-5.532485556831773,-0.39688236232021024,-96.23981080654629,4.10700122438772,-0.27156762477250296,-89.99712525542404,-5.625774656348194,2.9678345016114593,-89.21564160981274,-5.630361039491751,-2.016111885912976,90.51311982777665,-4.825314432571416,1.2421824788454825,88.454056404536,-5.153127667908674,-2.6937085881307103
71,-95.58088613537933,-5.50847610061659,-0.7530257274998134,-96.77516389401647,4.021057761121854,1.082588099932106,-91.01932998950129,-5.6340208165841625,3.6309411117306736,-89.84637813576869,-5.52471546354324,-0.738580073914463,89.39746125983208,-4.91177273004187,0.8198767658746597,87.29150035348904,-5.242336161527552,-2.69552366855391
72,-96.57554990286165,-5.517006555097089,-0.26364284120872034,-96.34552555011821,3.9977183422294713,-0.3794332224340017,-90.06368717781022,-5.443986569737142,2.886178037185209,-88.86372213434699,-5.4752825194664245,-1.5351772795979206,90.36451510176751,-4.838109244762012,1.5520591277632376,87.79669399973793,-5.229451077612651,-1.1396490936157897
73,-95.35477715933962,-5.518021612984663,0.1748955112069152,-95.80944522921483,3.9544383188770253,1.1873272794592737,-91.12017118118483,-5.461278325446526,3.392935645261076,-89.95079107438828,-5.364585987863194,-2.100539478353221,89.49200373653932,-4.825300175868657,0.5999934145532261,87.97444156100414,-5.245444816132397,-2.7189155426371747
74,-96.5003818348096,-5.541637971356105,-0.43113546776540407,-96.08421599325085,4.001203853519083,-0.42422771107783047,-89.97276174707939,-5.380595003399686,3.303240636274918,-88.74671454654735,-5.461469260310159,-1.8958908347107644,90.37333092295134,-4.8720821446961375,1.5441609434073205,89.03206117017685,-5.243994692184896,-3.0321494171125933
